student_id,first_name,last_name,email,course_id,grade,marks
962,Student962,Test962,student962@yahoo.com,DATA200,A,92
963,Student963,Test963,student963@yahoo.com,DATA200,A,93
964,Student964,Test964,student964@yahoo.com,DATA200,A,94
965,Student965,Test965,student965@yahoo.com,DATA200,A,95
966,Student966,Test966,student966@yahoo.com,DATA200,A,96
967,Student967,Test967,student967@yahoo.com,DATA200,A,97
968,Student968,Test968,student968@yahoo.com,DATA200,A,98
969,Student969,Test969,student969@yahoo.com,DATA200,A,99
970,Student970,Test970,student970@yahoo.com,DATA200,A,90
971,Student971,Test971,student971@yahoo.com,DATA200,A,91
972,Student972,Test972,student972@yahoo.com,DATA200,A,92
973,Student973,Test973,student973@yahoo.com,DATA200,A,93
974,Student974,Test974,student974@yahoo.com,DATA200,A,94
975,Student975,Test975,student975@yahoo.com,DATA200,A,95
976,Student976,Test976,student976@yahoo.com,DATA200,A,96
977,Student977,Test977,student977@yahoo.com,DATA200,A,97
978,Student978,Test978,student978@yahoo.com,DATA200,A,98
979,Student979,Test979,student979@yahoo.com,DATA200,A,99
980,Student980,Test980,student980@yahoo.com,DATA200,A,90
981,Student981,Test981,student981@yahoo.com,DATA200,A,91
982,Student982,Test982,student982@yahoo.com,DATA200,A,92
983,Student983,Test983,student983@yahoo.com,DATA200,A,93
984,Student984,Test984,student984@yahoo.com,DATA200,A,94
985,Student985,Test985,student985@yahoo.com,DATA200,A,95
986,Student986,Test986,student986@yahoo.com,DATA200,A,96
987,Student987,Test987,student987@yahoo.com,DATA200,A,97
988,Student988,Test988,student988@yahoo.com,DATA200,A,98
989,Student989,Test989,student989@yahoo.com,DATA200,A,99
990,Student990,Test990,student990@yahoo.com,DATA200,A,90
991,Student991,Test991,student991@yahoo.com,DATA200,A,91
992,Student992,Test992,student992@yahoo.com,DATA200,A,92
993,Student993,Test993,student993@yahoo.com,DATA200,A,93
994,Student994,Test994,student994@yahoo.com,DATA200,A,94
995,Student995,Test995,student995@yahoo.com,DATA200,A,95
996,Student996,Test996,student996@yahoo.com,DATA200,A,96
997,Student997,Test997,student997@yahoo.com,DATA200,A,97
998,Student998,Test998,student998@yahoo.com,DATA200,A,98
999,Student999,Test999,student999@yahoo.com,DATA200,A,99
